article	token	tfidf
67386	fonctionner	0.00427493
68273	moyen	0.00427758
73185	finiss	0.00427827
67388	visible	0.00428336
68881	approfondie	0.00428521
67937	entrevoir	0.00428813
67386	élément	0.00429012
70420	targuer	0.00429032
67383	soutenir	0.00429033
67937	regretter	0.00429380
67385	utilisation	0.00429446
67388	mode	0.00429866
67389	donner	0.00430011
67554	optimiser	0.00430143
70916	localisation	0.00430400
67554	accroître	0.00430693
70420	variétal	0.00430953
69534	transposable	0.00431044
67554	connecté	0.00431332
70914	prospection	0.00431358
67387	global	0.00431539
68383	faiblesse	0.00431778
67383	quotidien	0.00431802
67939	cheminemer	0.00431913
69821	africain	0.00431956
67554	série	0.00432163
67068	milieu	0.00432165
67068	brûler	0.00432173
67795	satisfait	0.00432235
70166	avouer	0.00432347
67553	rapidement	0.00432598
68643	interlocuteur	0.00432612
70161	concurrence	0.00432952
68881	sûremer	0.00433068
69534	résulter	0.00433201
68883	mi	0.00433233
67937	immense	0.00433267
67553	situation	0.00433388
70161	lycéen	0.00433506
74450	pip	0.00434062
74450	line	0.00434062
74450	gazoduc	0.00434062
74450	quotidiennement	0.00434062
74450	faurre	0.00434062
74450	oriente	0.00434062
74450	gravir	0.00434062
74450	échelon	0.00434062
74450	estii	0.00434062
74450	escuela	0.00434062
74450	tecnica	0.00434062
74450	superior	0.00434062
74450	ingeniero	0.00434062
74450	industriale	0.00434062
74450	spécification	0.00434062
74450	bourlingue	0.00434062
74450	camarade	0.00434062
74450	bastien	0.00434062
74450	mancini	0.00434062
74450	banjamin	0.00434062
74450	benharrosh	0.00434062
74450	émergente	0.00434062
74450	gdf	0.00434062
74450	pyréene	0.00434062
74450	caquett	0.00434062
74450	voilure	0.00434062
74450	ergonomie	0.00434062
74450	automatisation	0.00434062
74450	exigu	0.00434062
74450	far	0.00434062
67071	principal	0.00434106
67392	30	0.00434198
67390	capital	0.00434450
71359	fur	0.00434645
72939	patrimoine	0.00434768
67068	époque	0.00434790
67939	bord	0.00434832
67553	capable	0.00434975
69177	ministériel	0.00435018
67068	cnr	0.00435124
67389	expliquer	0.00435148
67556	mauvais	0.00435235
70163	maître	0.00435453
67795	acquérir	0.00435706
68643	venon	0.00436081
68279	occupe	0.00436159
69177	altimétrie	0.00436187
69177	saral	0.00436187
67383	brevet	0.00436264
73431	copie	0.00436322
73431	fidèle	0.00436322
73431	virtual	0.00436322
73431	paleo	0.00436322
73431	specimen	0.00436322
73431	desbarat	0.00436322
73431	paléopathologiste	0.00436322
73431	tivmi	0.00436322
73431	biofidèle	0.00436322
73431	quantitative	0.00436322
73431	livret	0.00436322
73431	explicatif	0.00436322
73431	dirigé	0.00436322
73431	préhistoire	0.00436322
73431	encéphal	0.00436322
73431	erectu	0.00436322
73431	rachitique	0.00436322
73431	ossement	0.00436322
73431	fémur	0.00436322
73431	ulcération	0.00436322
73431	valis	0.00436322
73431	fémoral	0.00436322
73431	longitudinalement	0.00436322
73431	tuberculeux	0.00436322
73431	miliaire	0.00436322
73431	projectil	0.00436322
73431	gabarit	0.00436322
73431	per	0.00436322
73431	modeler	0.00436322
73431	greffon	0.00436322
68882	formuler	0.00436503
67388	jeune	0.00436855
67937	endocrinologie	0.00436918
67937	laissent	0.00436918
67071	rapport	0.00436936
73182	crédibilité	0.00437081
73182	bouquet	0.00437081
73182	technologu	0.00437081
73182	pib	0.00437081
73182	mid	0.00437081
73182	restant	0.00437081
73182	finançant	0.00437081
73182	assène	0.00437081
73182	276	0.00437081
73182	piétiner	0.00437081
73182	reflet	0.00437081
73182	hier	0.00437081
73182	1983	0.00437081
73182	pilier	0.00437081
73182	tardif	0.00437081
73182	boom	0.00437081
73182	gouvernant	0.00437081
73182	weil	0.00437081
73182	dehecq	0.00437081
73182	planchent	0.00437081
73182	loger	0.00437081
73182	commercer	0.00437081
73182	décortiqué	0.00437081
73182	étonner	0.00437081
73182	guère	0.00437081
73182	insuffisante	0.00437081
73182	inspecteur	0.00437081
67553	persuader	0.00437147
68383	administratif	0.00437284
67554	ramener	0.00437367
67937	1996	0.00437659
67553	naître	0.00437778
70161	réfléchisson	0.00437981
67387	celle	0.00437986
67383	allon	0.00438346
71614	regret	0.00438543
71842	embryon	0.00438570
67388	précison	0.00438585
67938	interrog	0.00438684
67553	décision	0.00438823
68643	réalison	0.00438946
67554	200	0.00438950
72113	raisonner	0.00439059
67555	accompagner	0.00439090
71359	pspc	0.00439276
73684	viticulture	0.00439374
67391	presque	0.00439382
69177	parfaire	0.00439639
72634	régler	0.00439664
67071	science	0.00439687
67553	mot	0.00440329
67555	associer	0.00440580
67938	propos	0.00440658
67068	déboucher	0.00440690
67385	étape	0.00440812
67068	nous	0.00441273
67794	montre	0.00441367
67554	échelle	0.00441440
67383	loin	0.00441551
68279	culturale	0.00441690
68279	86	0.00441690
68279	présélectionner	0.00441690
68279	duvernoi	0.00441690
68279	typologie	0.00441690
68279	harmoniser	0.00441690
68279	recenser	0.00441690
68279	formalisé	0.00441690
68279	precisio	0.00441690
68279	geodata	0.00441690
68279	orpheon	0.00441690
68279	paramétrer	0.00441690
68279	variétau	0.00441690
68279	inopler	0.00441690
68279	evry	0.00441690
68279	nitry	0.00441690
68279	abbay	0.00441690
68279	limoneux	0.00441690
68279	aiserey	0.00441690
68279	cipan	0.00441690
68279	ift	0.00441690
68279	broyage	0.00441690
68279	caillou	0.00441690
68279	k	0.00441690
68279	pluriannuelle	0.00441690
68279	fertilité	0.00441690
67938	erreur	0.00441702
67804	duquel	0.00441739
67071	défi	0.00442236
67795	stratégique	0.00442327
71835	développant	0.00442410
68273	25	0.00442469
68886	une	0.00442494
69813	subir	0.00442849
72629	franchit	0.00443369
67555	gros	0.00443877
67556	atteindre	0.00444081
67937	choix	0.00444084
67795	entraîner	0.00444244
74167	estimon	0.00444766
67068	supérieur	0.00444865
67385	extérieur	0.00444869
67068	rendu	0.00444971
68276	siècle	0.00445061
70161	convaincre	0.00445720
67553	multiplication	0.00445870
67797	train	0.00445950
72630	cultural	0.00446122
67391	pays	0.00446169
67385	prometteur	0.00446335
67939	charger	0.00446564
71835	tellement	0.00446838
67802	outre	0.00446989
68643	généré	0.00447060
68383	diviser	0.00447103
68274	chef	0.00447104
67794	appuyer	0.00447380
68881	1959	0.00447513
68273	vente	0.00447645
67068	retrouver	0.00448086
67389	40	0.00449125
68274	présence	0.00449370
67071	15	0.00449465
67383	me	0.00449469
67388	disponible	0.00449544
74167	deviendra	0.00449592
74167	rapidité	0.00449592
74167	jalonner	0.00449592
74167	décrèt	0.00449592
74167	ambérieu	0.00449592
74167	bugey	0.00449592
74167	développon	0.00449592
74167	recyclable	0.00449592
74167	fuselage	0.00449592
74167	a350	0.00449592
74167	légal	0.00449592
74167	annexe	0.00449592
74167	comptable	0.00449592
74167	grise	0.00449592
74167	temporaire	0.00449592
74167	proie	0.00449592
74167	dérober	0.00449592
74167	capitale	0.00449592
74167	enchantement	0.00449592
74167	doigté	0.00449592
74167	conjuguer	0.00449592
74167	verb	0.00449592
74167	vant	0.00449592
74167	transversau	0.00449592
74167	choquer	0.00449592
74167	exclu	0.00449592
74167	batailler	0.00449592
71612	alliage	0.00449653
68273	positionnée	0.00449712
68881	travaillé	0.00449751
67383	servir	0.00449898
67557	actuellement	0.00449949
67794	glob	0.00450298
67068	000	0.00450404
68886	uniquement	0.00450438
67071	complexe	0.00450450
67068	enclin	0.00450580
67553	entiter	0.00450717
67068	chercher	0.00450721
70421	fixée	0.00450837
67068	création	0.00450871
69177	samedi	0.00451106
67071	maintenant	0.00451427
67554	vue	0.00451480
73683	fouille	0.00451603
73879	quête	0.00451816
69179	larguer	0.00451836
67553	adhérer	0.00452300
69177	cherchon	0.00452340
70421	compagnon	0.00452488
72630	quarantaine	0.00452579
68276	entrer	0.00452581
67794	urgent	0.00452662
67939	originalité	0.00452727
67071	initier	0.00452826
67937	ami	0.00452982
67553	rejoindre	0.00453025
72114	mobilier	0.00453063
68643	commençon	0.00453392
70421	orientent	0.00453406
70162	commettre	0.00453410
69533	traite	0.00453591
67071	groupe	0.00453696
69535	imposer	0.00453875
67386	état	0.00453923
67556	rôle	0.00454404
67389	chez	0.00454455
68643	moderne	0.00454626
69177	fier	0.00454708
68885	connaission	0.00454719
71835	âm	0.00454751
71357	privilégie	0.00454839
71836	madrid	0.00455019
73184	incidence	0.00455524
72114	bourlinguer	0.00455605
67389	étude	0.00456414
73184	out	0.00456547
67795	compétence	0.00456567
67555	surtout	0.00456598
67068	1990	0.00456624
67939	2003	0.00456739
67794	changer	0.00456815
72629	attendon	0.00456822
67068	technique	0.00456879
68274	implantée	0.00457214
70744	efficacement	0.00457487
70161	discussion	0.00457643
68279	prévoir	0.00457654
67798	professeur	0.00457736
67554	appel	0.00457997
69534	gâteau	0.00458282
68274	certification	0.00458584
67553	commercialisation	0.00458791
67389	expérience	0.00458832
68280	disparaître	0.00458838
73683	exécuter	0.00458869
67938	revanche	0.00458899
72113	judicieux	0.00458903
67798	suivant	0.00459160
67386	porter	0.00459460
71614	artisanal	0.00459532
67561	inscrire	0.00459663
67386	existence	0.00459816
69812	sérieux	0.00460021
68387	noté	0.00460198
67937	simplement	0.00460282
67388	100	0.00460802
67554	prédire	0.00460817
67387	améliorer	0.00461061
69812	gagner	0.00461387
67385	implanter	0.00461486
68277	abriter	0.00461508
68383	traduire	0.00462345
67068	vite	0.00462396
70162	saisir	0.00462552
67558	tenir	0.00462564
67794	réagir	0.00462686
67939	fourni	0.00462880
67553	ambitieux	0.00463016
67553	souhaiton	0.00463062
68881	pencher	0.00463073
67391	moyenne	0.00463106
70422	peur	0.00463120
71612	passionnant	0.00463337
71357	alimentée	0.00463353
67068	particularité	0.00463546
69812	banal	0.00463749
67553	2007	0.00463795
67553	soyon	0.00463795
67389	suite	0.00463840
67555	dresser	0.00464185
67068	feu	0.00464751
67392	2011	0.00464857
67068	objet	0.00464859
67383	unir	0.00464983
68273	proposon	0.00465042
71837	racine	0.00465069
67383	leader	0.00465088
68383	ancien	0.00465133
68390	comporte	0.00465168
67387	montrer	0.00465191
69533	vulnérabiliter	0.00465192
67071	horizon	0.00465254
67554	aspect	0.00465552
68881	intention	0.00465583
68274	avérer	0.00465663
67794	frapper	0.00465891
67553	étranger	0.00465994
67391	5	0.00466025
70162	poste	0.00466131
67553	progrès	0.00466174
72113	succède	0.00466274
72113	assumer	0.00466274
72113	cada	0.00466274
72113	regrettable	0.00466274
72113	1901	0.00466274
72113	etablissement	0.00466274
72113	devise	0.00466274
72113	urbaniste	0.00466274
72113	juriste	0.00466274
72113	lobby	0.00466274
72113	affirmon	0.00466274
72113	suivon	0.00466274
72113	vérifion	0.00466274
72113	domomédecine	0.00466274
72113	métallurgique	0.00466274
72113	sidérurgique	0.00466274
72113	motorister	0.00466274
72113	disposion	0.00466274
72113	cuve	0.00466274
72113	fondeur	0.00466274
72113	academie	0.00466274
72113	case	0.00466274
72113	independence	0.00466274
72113	secrétariat	0.00466274
67068	janvier	0.00466274
67383	indispensable	0.00466338
67794	faute	0.00466522
73182	tentant	0.00466829
70916	bateal	0.00466900
67939	nominal	0.00467088
67388	dix	0.00467112
67068	concrétiser	0.00467315
67798	stratégie	0.00467460
68383	animateur	0.00467475
67939	météorologie	0.00467759
67794	essayer	0.00467856
67794	achat	0.00467868
67071	quantité	0.00468243
67388	contribuer	0.00468692
68279	amont	0.00469018
67794	7	0.00469263
67388	confirmer	0.00469320
69812	mont	0.00469534
68387	engouement	0.00469625
67939	lancement	0.00469915
67068	composer	0.00470209
68279	clairement	0.00470257
70422	langue	0.00470463
69177	océanographique	0.00470502
67554	viable	0.00470582
68273	rose	0.00470662
67795	devon	0.00470786
68383	correspondre	0.00471268
73430	traduite	0.00471426
71357	nation	0.00471671
67068	humain	0.00472029
67553	armement	0.00472111
70422	ère	0.00472178
67385	entamer	0.00472353
67068	public	0.00472380
71621	tourner	0.00472472
67794	sinon	0.00472538
67383	auprès	0.00473021
68881	félicit	0.00473159
67944	atout	0.00473210
68387	dijonnais	0.00473374
67071	coordonner	0.00473477
67386	simple	0.00473539
67553	dual	0.00474669
70745	reconstruir	0.00474976
72113	utilité	0.00474991
69178	fission	0.00475047
67800	entier	0.00475230
67794	rétrospective	0.00475428
67794	pessimiste	0.00475428
67938	philosophie	0.00475631
67553	affiché	0.00476028
67068	excellent	0.00476119
67553	garder	0.00476221
68387	croiser	0.00476323
67383	gens	0.00476328
67798	fond	0.00476376
68274	joue	0.00476419
67071	histoire	0.00476482
70166	exclame	0.00476517
68273	palette	0.00476552
67068	échantillonner	0.00476695
67386	indiquer	0.00476744
67554	transférer	0.00476773
68276	quitter	0.00476805
73185	pauvre	0.00476853
67937	recul	0.00476906
69178	ébauche	0.00476982
67389	recevoir	0.00476998
67388	réflexion	0.00477108
70914	disponibilité	0.00477146
67555	montagne	0.00477332
72634	financeur	0.00477597
68885	maritime	0.00477690
70914	vaut	0.00477783
68273	préoccupation	0.00478111
68273	diplômé	0.00478242
67937	personnage	0.00478352
68274	resté	0.00478583
69540	voit	0.00478598
70420	pourron	0.00478663
67553	exportateur	0.00478708
67553	isolément	0.00478708
67553	prenante	0.00478708
67553	trésorier	0.00478708
67553	dépendon	0.00478708
67553	bénéficion	0.00478708
67553	paterniter	0.00478708
67553	substitu	0.00478708
67553	laad	0.00478708
67553	aero	0.00478708
67553	defense	0.00478708
67553	espritau	0.00478708
67553	participon	0.00478708
67553	agréer	0.00478708
67385	élevé	0.00478774
67938	tendre	0.00478956
67938	singe	0.00478974
67068	laboratoire	0.00479052
67391	20	0.00479110
71836	leurre	0.00479178
67794	mal	0.00479250
67071	président	0.00479287
67553	ore	0.00479608
67555	diminution	0.00479621
68881	conçue	0.00479821
67794	officiellement	0.00480091
68882	125	0.00480402
70420	modulable	0.00480539
70420	climatisée	0.00480539
70420	convoyée	0.00480539
70420	bienvenu	0.00480539
70420	respecte	0.00480539
70420	phénotyper	0.00480539
70420	mutualiste	0.00480539
70420	abiotique	0.00480539
70420	fluctuant	0.00480539
70420	stressant	0.00480539
70420	phénotypique	0.00480539
70420	phénotyp	0.00480539
70420	relance	0.00480539
70420	pétri	0.00480539
70420	plantule	0.00480539
70420	colonie	0.00480539
70420	rapporteur	0.00480539
70420	situ	0.00480539
70420	verser	0.00480539
70420	nodositer	0.00480539
70420	inoviaflow	0.00480539
70420	stérile	0.00480539
70420	microbe	0.00480539
70420	génotypage	0.00480539
70420	cache	0.00480539
70420	semencier	0.00480539
67800	suffire	0.00480574
69533	démographique	0.00480742
73876	prévient	0.00481081
68886	méthodologie	0.00481135
67554	diminuer	0.00481146
70914	démocratisation	0.00481459
70914	bruyère	0.00481459
70914	châtel	0.00481459
70914	fichier	0.00481459
70914	mp3	0.00481459
70914	adsl	0.00481459
70914	vannier	0.00481459
70914	cadam	0.00481459
70914	imposé	0.00481459
70914	maisondelasimulation	0.00481459
70914	teractec	0.00481459
70914	conservion	0.00481459
70914	poursuivion	0.00481459
70914	escient	0.00481459
70914	voulon	0.00481459
70914	caffarel	0.00481459
70914	pétaflopique	0.00481459
70914	exaflopique	0.00481459
70914	description	0.00481459
70914	clef	0.00481459
72630	toulousaine	0.00481519
67390	former	0.00481594
70422	témoigner	0.00481671
67794	demande	0.00481731
67555	mécanisme	0.00481782
67794	réaliste	0.00481882
73185	mayonnaise	0.00482158
71357	affectif	0.00482345
67387	issu	0.00482391
67385	sujet	0.00482406
67068	oeuvre	0.00482494
67937	agression	0.00482651
73431	conster	0.00482827
67068	donne	0.00482902
67798	volontaire	0.00482975
68638	équivaloir	0.00482983
67553	essentiel	0.00482991
67798	organisation	0.00483147
67383	renferm	0.00483207
67068	honorer	0.00483311
67068	marquante	0.00483311
67068	esther	0.00483311
67068	duflo	0.00483311
67068	totaliser	0.00483311
67068	multimédia	0.00483311
67068	aime	0.00483311
67068	qualifient	0.00483311
67068	aerospatial	0.00483311
67068	turboméca	0.00483311
67068	militaro	0.00483311
67068	genne	0.00483311
67068	lewiner	0.00483311
67068	vousc	0.00483311
67068	régner	0.00483311
67068	amusant	0.00483311
67068	commencèrent	0.00483311
67068	sismique	0.00483311
67068	boutade	0.00483311
67068	intact	0.00483311
67068	tourin	0.00483311
67068	carminatti	0.00483311
67068	poussée	0.00483311
67068	acousto	0.00483311
67068	élastographie	0.00483311
67068	focalisation	0.00483311
67068	biomédical	0.00483311
67555	attractif	0.00483547
67798	titulaire	0.00483613
71357	ambiance	0.00483629
67794	actuel	0.00484086
67794	éviter	0.00484334
68274	attarder	0.00484423
67068	connaisseur	0.00484478
68279	accessible	0.00484679
71835	désaffection	0.00484700
67387	million	0.00484709
67794	500	0.00485168
67937	préférer	0.00485190
67553	pertinent	0.00485320
67068	entreprise	0.00485335
69534	sophistiquer	0.00485553
67388	énorme	0.00485607
67383	marché	0.00485709
70161	massachusetts	0.00486089
67383	connaissance	0.00486124
68387	labelliser	0.00486163
67389	obligatoirement	0.00486200
68280	lien	0.00486564
67794	homme	0.00486591
68273	doté	0.00486869
68276	désir	0.00486901
67940	offrir	0.00487114
67386	programme	0.00487210
67385	expérimentation	0.00487326
70162	secours	0.00487437
73184	conviction	0.00487943
70916	affecté	0.00488095
74449	plat	0.00488129
69179	aboutissement	0.00488271
67383	éventuellement	0.00488536
69177	p80	0.00488575
69177	résumé	0.00488575
69177	robusta	0.00488575
71359	virage	0.00488633
67555	consommer	0.00488706
68276	progression	0.00488813
68387	grandissant	0.00488930
73876	mooc	0.00488953
73876	online	0.00488953
73876	gratuit	0.00488953
73876	coureur	0.00488953
73876	look	0.00488953
73876	inspiration	0.00488953
73876	mêler	0.00488953
73876	1985	0.00488953
73876	différemment	0.00488953
73876	idea	0.00488953
73876	idefi	0.00488953
73876	sociologique	0.00488953
73876	hewlett	0.00488953
73876	packard	0.00488953
73876	pupitre	0.00488953
73876	intéresson	0.00488953
